,is_used_opportunity,transfered_data,index,start_datetime,end_datetime,origin,duration
69,0.0,0,29,1811798070.501,1811798120.501,Murmansk1-KinoSat_110101,50.0
70,0.0,0,29,1811798120.501,1811798124.543,Murmansk1-KinoSat_110101,4.04200005531311
71,0.0,0,30,1811800043.634,1811800093.634,Norilsk-KinoSat_110305,50.0
72,0.0,0,30,1811800093.634,1811800143.634,Norilsk-KinoSat_110305,50.0
73,0.0,0,30,1811800143.634,1811800193.634,Norilsk-KinoSat_110305,50.0
74,0.0,0,30,1811800193.634,1811800243.634,Norilsk-KinoSat_110305,50.0
75,0.0,0,30,1811800243.634,1811800292.978,Norilsk-KinoSat_110305,49.3439998626709
76,0.0,0,31,1811800292.978,1811800342.978,Murmansk1-KinoSat_110305,50.0
77,0.0,0,31,1811800342.978,1811800392.978,Murmansk1-KinoSat_110305,50.0
78,0.0,0,31,1811800392.978,1811800442.978,Murmansk1-KinoSat_110305,50.0
79,0.0,0,31,1811800442.978,1811800492.978,Murmansk1-KinoSat_110305,50.0
80,0.0,0,31,1811800492.978,1811800522.167,Murmansk1-KinoSat_110305,29.189000129699707
81,0.0,0,32,1811800292.978,1811800342.978,Norilsk-KinoSat_110305,50.0
82,0.0,0,32,1811800342.978,1811800392.978,Norilsk-KinoSat_110305,50.0
83,0.0,0,32,1811800392.978,1811800442.978,Norilsk-KinoSat_110305,50.0
84,0.0,0,32,1811800442.978,1811800492.978,Norilsk-KinoSat_110305,50.0
85,0.0,0,32,1811800492.978,1811800522.167,Norilsk-KinoSat_110305,29.189000129699707
86,0.0,0,33,1811800522.167,1811800572.167,Murmansk1-KinoSat_110305,50.0
87,0.0,0,33,1811800572.167,1811800609.736,Murmansk1-KinoSat_110305,37.569000005722046
88,0.0,0,34,1811800522.167,1811800572.167,Moscow-KinoSat_110305,50.0
89,0.0,0,34,1811800572.167,1811800609.736,Moscow-KinoSat_110305,37.569000005722046
90,0.0,0,35,1811800522.167,1811800572.167,Norilsk-KinoSat_110305,50.0
91,0.0,0,35,1811800572.167,1811800609.736,Norilsk-KinoSat_110305,37.569000005722046
92,0.0,0,36,1811800609.736,1811800659.736,Norilsk-KinoSat_110304,50.0
93,0.0,0,36,1811800659.736,1811800694.243,Norilsk-KinoSat_110304,34.50699996948242
94,0.0,0,37,1811800609.736,1811800659.736,Murmansk1-KinoSat_110305,50.0
95,0.0,0,37,1811800659.736,1811800694.243,Murmansk1-KinoSat_110305,34.50699996948242
96,0.0,0,38,1811800609.736,1811800659.736,Moscow-KinoSat_110305,50.0
97,0.0,0,38,1811800659.736,1811800694.243,Moscow-KinoSat_110305,34.50699996948242
98,0.0,0,39,1811800609.736,1811800659.736,Norilsk-KinoSat_110305,50.0
99,0.0,0,39,1811800659.736,1811800694.243,Norilsk-KinoSat_110305,34.50699996948242
100,0.0,0,40,1811800694.243,1811800744.243,Norilsk-KinoSat_110304,50.0
101,0.0,0,40,1811800744.243,1811800794.243,Norilsk-KinoSat_110304,50.0
102,0.0,0,40,1811800794.243,1811800844.243,Norilsk-KinoSat_110304,50.0
103,0.0,0,40,1811800844.243,1811800867.19,Norilsk-KinoSat_110304,22.94700002670288
104,0.0,0,41,1811800694.243,1811800744.243,Murmansk1-KinoSat_110305,50.0
105,0.0,0,41,1811800744.243,1811800794.243,Murmansk1-KinoSat_110305,50.0
106,0.0,0,41,1811800794.243,1811800844.243,Murmansk1-KinoSat_110305,50.0
107,0.0,0,41,1811800844.243,1811800867.19,Murmansk1-KinoSat_110305,22.94700002670288
108,0.0,0,42,1811800694.243,1811800744.243,Moscow-KinoSat_110305,50.0
109,0.0,0,42,1811800744.243,1811800794.243,Moscow-KinoSat_110305,50.0
110,0.0,0,42,1811800794.243,1811800844.243,Moscow-KinoSat_110305,50.0
111,0.0,0,42,1811800844.243,1811800867.19,Moscow-KinoSat_110305,22.94700002670288
112,0.0,0,43,1811800867.19,1811800917.19,Norilsk-KinoSat_110304,50.0
113,0.0,0,43,1811800917.19,1811800967.19,Norilsk-KinoSat_110304,50.0
114,0.0,0,43,1811800967.19,1811801017.19,Norilsk-KinoSat_110304,50.0
115,0.0,0,43,1811801017.19,1811801033.29,Norilsk-KinoSat_110304,16.09999990463257
116,0.0,0,44,1811800867.19,1811800917.19,Murmansk1-KinoSat_110305,50.0
117,0.0,0,44,1811800917.19,1811800967.19,Murmansk1-KinoSat_110305,50.0
118,0.0,0,44,1811800967.19,1811801017.19,Murmansk1-KinoSat_110305,50.0
119,0.0,0,44,1811801017.19,1811801033.29,Murmansk1-KinoSat_110305,16.09999990463257
120,0.0,0,45,1811800867.19,1811800917.19,Moscow-KinoSat_110305,50.0
121,0.0,0,45,1811800917.19,1811800967.19,Moscow-KinoSat_110305,50.0
122,0.0,0,45,1811800967.19,1811801017.19,Moscow-KinoSat_110305,50.0
123,0.0,0,45,1811801017.19,1811801033.29,Moscow-KinoSat_110305,16.09999990463257
124,0.0,0,46,1811800867.19,1811800917.19,Murmansk1-KinoSat_110304,50.0
125,0.0,0,46,1811800917.19,1811800967.19,Murmansk1-KinoSat_110304,50.0
126,0.0,0,46,1811800967.19,1811801017.19,Murmansk1-KinoSat_110304,50.0
127,0.0,0,46,1811801017.19,1811801033.29,Murmansk1-KinoSat_110304,16.09999990463257
128,0.0,0,47,1811801033.29,1811801057.076,Norilsk-KinoSat_110304,23.78600001335144
129,0.0,0,48,1811801033.29,1811801057.076,Moscow-KinoSat_110305,23.78600001335144
130,0.0,0,49,1811801033.29,1811801057.076,Murmansk1-KinoSat_110304,23.78600001335144
131,0.0,0,50,1811801057.076,1811801103.151,Norilsk-KinoSat_110304,46.075000047683716
132,0.0,0,51,1811801057.076,1811801103.151,Murmansk1-KinoSat_110304,46.075000047683716
133,0.0,0,52,1811801103.151,1811801153.151,Moscow-KinoSat_110304,50.0
134,0.0,0,52,1811801153.151,1811801175.589,Moscow-KinoSat_110304,22.437999963760376
135,0.0,0,53,1811801103.151,1811801153.151,Norilsk-KinoSat_110304,50.0
136,0.0,0,53,1811801153.151,1811801175.589,Norilsk-KinoSat_110304,22.437999963760376
137,0.0,0,54,1811801103.151,1811801153.151,Murmansk1-KinoSat_110304,50.0
138,0.0,0,54,1811801153.151,1811801175.589,Murmansk1-KinoSat_110304,22.437999963760376
139,0.0,0,55,1811801175.589,1811801225.589,Moscow-KinoSat_110304,50.0
140,0.0,0,55,1811801225.589,1811801262.4,Moscow-KinoSat_110304,36.81100010871887
141,0.0,0,56,1811801175.589,1811801225.589,Norilsk-KinoSat_110303,50.0
142,0.0,0,56,1811801225.589,1811801262.4,Norilsk-KinoSat_110303,36.81100010871887
143,0.0,0,57,1811801175.589,1811801225.589,Norilsk-KinoSat_110304,50.0
144,0.0,0,57,1811801225.589,1811801262.4,Norilsk-KinoSat_110304,36.81100010871887
145,0.0,0,58,1811801175.589,1811801225.589,Murmansk1-KinoSat_110304,50.0
146,0.0,0,58,1811801225.589,1811801262.4,Murmansk1-KinoSat_110304,36.81100010871887
147,0.0,0,59,1811801262.4,1811801312.4,Moscow-KinoSat_110304,50.0
148,0.0,0,59,1811801312.4,1811801362.4,Moscow-KinoSat_110304,50.0
149,0.0,0,59,1811801362.4,1811801412.4,Moscow-KinoSat_110304,50.0
150,0.0,0,59,1811801412.4,1811801441.155,Moscow-KinoSat_110304,28.75499987602234
151,0.0,0,60,1811801262.4,1811801312.4,Norilsk-KinoSat_110303,50.0
152,0.0,0,60,1811801312.4,1811801362.4,Norilsk-KinoSat_110303,50.0
153,0.0,0,60,1811801362.4,1811801412.4,Norilsk-KinoSat_110303,50.0
154,0.0,0,60,1811801412.4,1811801441.155,Norilsk-KinoSat_110303,28.75499987602234
155,0.0,0,61,1811801262.4,1811801312.4,Murmansk1-KinoSat_110304,50.0
156,0.0,0,61,1811801312.4,1811801362.4,Murmansk1-KinoSat_110304,50.0
157,0.0,0,61,1811801362.4,1811801412.4,Murmansk1-KinoSat_110304,50.0
158,0.0,0,61,1811801412.4,1811801441.155,Murmansk1-KinoSat_110304,28.75499987602234
159,0.0,0,62,1811801441.155,1811801491.155,Moscow-KinoSat_110304,50.0
160,0.0,0,62,1811801491.155,1811801541.155,Moscow-KinoSat_110304,50.0
161,0.0,0,62,1811801541.155,1811801591.155,Moscow-KinoSat_110304,50.0
162,0.0,0,62,1811801591.155,1811801600.779,Moscow-KinoSat_110304,9.624000072479248
163,0.0,0,63,1811801441.155,1811801491.155,Norilsk-KinoSat_110303,50.0
164,0.0,0,63,1811801491.155,1811801541.155,Norilsk-KinoSat_110303,50.0
165,0.0,0,63,1811801541.155,1811801591.155,Norilsk-KinoSat_110303,50.0
166,0.0,0,63,1811801591.155,1811801600.779,Norilsk-KinoSat_110303,9.624000072479248
167,0.0,0,64,1811801441.155,1811801491.155,Murmansk1-KinoSat_110303,50.0
168,0.0,0,64,1811801491.155,1811801541.155,Murmansk1-KinoSat_110303,50.0
169,0.0,0,64,1811801541.155,1811801591.155,Murmansk1-KinoSat_110303,50.0
170,0.0,0,64,1811801591.155,1811801600.779,Murmansk1-KinoSat_110303,9.624000072479248
171,0.0,0,65,1811801441.155,1811801491.155,Murmansk1-KinoSat_110304,50.0
172,0.0,0,65,1811801491.155,1811801541.155,Murmansk1-KinoSat_110304,50.0
173,0.0,0,65,1811801541.155,1811801591.155,Murmansk1-KinoSat_110304,50.0
174,0.0,0,65,1811801591.155,1811801600.779,Murmansk1-KinoSat_110304,9.624000072479248
175,0.0,0,66,1811801600.779,1811801604.988,Moscow-KinoSat_110304,4.208999872207642
176,0.0,0,67,1811801600.779,1811801604.988,Norilsk-KinoSat_110303,4.208999872207642
177,0.0,0,68,1811801600.779,1811801604.988,Murmansk1-KinoSat_110303,4.208999872207642
178,0.0,0,69,1811801604.988,1811801654.988,Norilsk-KinoSat_110303,50.0
179,0.0,0,69,1811801654.988,1811801684.865,Norilsk-KinoSat_110303,29.877000093460083
180,0.0,0,70,1811801604.988,1811801654.988,Murmansk1-KinoSat_110303,50.0
181,0.0,0,70,1811801654.988,1811801684.865,Murmansk1-KinoSat_110303,29.877000093460083
182,0.0,0,71,1811801684.865,1811801734.865,Norilsk-KinoSat_110303,50.0
183,0.0,0,71,1811801734.865,1811801741.217,Norilsk-KinoSat_110303,6.351999998092651
184,0.0,0,72,1811801684.865,1811801734.865,Moscow-KinoSat_110303,50.0
185,0.0,0,72,1811801734.865,1811801741.217,Moscow-KinoSat_110303,6.351999998092651
186,0.0,0,73,1811801684.865,1811801734.865,Murmansk1-KinoSat_110303,50.0
187,0.0,0,73,1811801734.865,1811801741.217,Murmansk1-KinoSat_110303,6.351999998092651
188,0.0,0,74,1811801741.217,1811801791.217,Norilsk-KinoSat_110302,50.0
189,0.0,0,74,1811801791.217,1811801830.97,Norilsk-KinoSat_110302,39.753000020980835
190,0.0,0,75,1811801741.217,1811801791.217,Norilsk-KinoSat_110303,50.0
191,0.0,0,75,1811801791.217,1811801830.97,Norilsk-KinoSat_110303,39.753000020980835
192,0.0,0,76,1811801741.217,1811801791.217,Moscow-KinoSat_110303,50.0
193,0.0,0,76,1811801791.217,1811801830.97,Moscow-KinoSat_110303,39.753000020980835
194,0.0,0,77,1811801741.217,1811801791.217,Murmansk1-KinoSat_110303,50.0
195,0.0,0,77,1811801791.217,1811801830.97,Murmansk1-KinoSat_110303,39.753000020980835
196,0.0,0,78,1811801830.97,1811801880.97,Norilsk-KinoSat_110302,50.0
197,0.0,0,78,1811801880.97,1811801930.97,Norilsk-KinoSat_110302,50.0
198,0.0,0,78,1811801930.97,1811801980.97,Norilsk-KinoSat_110302,50.0
199,0.0,0,78,1811801980.97,1811802014.865,Norilsk-KinoSat_110302,33.894999980926514
200,0.0,0,79,1811801830.97,1811801880.97,Moscow-KinoSat_110303,50.0
201,0.0,0,79,1811801880.97,1811801930.97,Moscow-KinoSat_110303,50.0
202,0.0,0,79,1811801930.97,1811801980.97,Moscow-KinoSat_110303,50.0
203,0.0,0,79,1811801980.97,1811802014.865,Moscow-KinoSat_110303,33.894999980926514
204,0.0,0,80,1811801830.97,1811801880.97,Murmansk1-KinoSat_110303,50.0
205,0.0,0,80,1811801880.97,1811801930.97,Murmansk1-KinoSat_110303,50.0
206,0.0,0,80,1811801930.97,1811801980.97,Murmansk1-KinoSat_110303,50.0
207,0.0,0,80,1811801980.97,1811802014.865,Murmansk1-KinoSat_110303,33.894999980926514
208,0.0,0,81,1811802014.865,1811802064.865,Norilsk-KinoSat_110302,50.0
209,0.0,0,81,1811802064.865,1811802114.865,Norilsk-KinoSat_110302,50.0
210,0.0,0,81,1811802114.865,1811802150.922,Norilsk-KinoSat_110302,36.056999921798706
211,0.0,0,82,1811802014.865,1811802064.865,Moscow-KinoSat_110303,50.0
212,0.0,0,82,1811802064.865,1811802114.865,Moscow-KinoSat_110303,50.0
213,0.0,0,82,1811802114.865,1811802150.922,Moscow-KinoSat_110303,36.056999921798706
214,0.0,0,83,1811802014.865,1811802064.865,Murmansk1-KinoSat_110303,50.0
215,0.0,0,83,1811802064.865,1811802114.865,Murmansk1-KinoSat_110303,50.0
216,0.0,0,83,1811802114.865,1811802150.922,Murmansk1-KinoSat_110303,36.056999921798706
217,0.0,0,84,1811802014.865,1811802064.865,Murmansk1-KinoSat_110302,50.0
218,0.0,0,84,1811802064.865,1811802114.865,Murmansk1-KinoSat_110302,50.0
219,0.0,0,84,1811802114.865,1811802150.922,Murmansk1-KinoSat_110302,36.056999921798706
220,0.0,0,85,1811802150.922,1811802167.715,Norilsk-KinoSat_110302,16.792999982833862
221,0.0,0,86,1811802150.922,1811802167.715,Murmansk1-KinoSat_110303,16.792999982833862
222,0.0,0,87,1811802150.922,1811802167.715,Murmansk1-KinoSat_110302,16.792999982833862
223,0.0,0,88,1811802167.715,1811802217.715,Norilsk-KinoSat_110302,50.0
224,0.0,0,88,1811802217.715,1811802267.492,Norilsk-KinoSat_110302,49.777000188827515
225,0.0,0,89,1811802167.715,1811802217.715,Murmansk1-KinoSat_110302,50.0
226,0.0,0,89,1811802217.715,1811802267.492,Murmansk1-KinoSat_110302,49.777000188827515
227,0.0,0,90,1811802267.492,1811802306.678,Norilsk-KinoSat_110302,39.18599987030029
228,0.0,0,91,1811802267.492,1811802306.678,Moscow-KinoSat_110302,39.18599987030029
229,0.0,0,92,1811802267.492,1811802306.678,Murmansk1-KinoSat_110302,39.18599987030029
230,0.0,0,93,1811802306.678,1811802356.678,Norilsk-KinoSat_110302,50.0
231,0.0,0,93,1811802356.678,1811802399.961,Norilsk-KinoSat_110302,43.282999992370605
232,0.0,0,94,1811802306.678,1811802356.678,Norilsk-KinoSat_110301,50.0
233,0.0,0,94,1811802356.678,1811802399.961,Norilsk-KinoSat_110301,43.282999992370605
234,0.0,0,95,1811802306.678,1811802356.678,Moscow-KinoSat_110302,50.0
235,0.0,0,95,1811802356.678,1811802399.961,Moscow-KinoSat_110302,43.282999992370605
236,0.0,0,96,1811802306.678,1811802356.678,Murmansk1-KinoSat_110302,50.0
237,0.0,0,96,1811802356.678,1811802399.961,Murmansk1-KinoSat_110302,43.282999992370605
238,0.0,0,97,1811802399.961,1811802449.961,Norilsk-KinoSat_110301,50.0
239,0.0,0,97,1811802449.961,1811802499.961,Norilsk-KinoSat_110301,50.0
240,0.0,0,97,1811802499.961,1811802549.961,Norilsk-KinoSat_110301,50.0
241,0.0,0,97,1811802549.961,1811802588.298,Norilsk-KinoSat_110301,38.337000131607056
242,0.0,0,98,1811802399.961,1811802449.961,Moscow-KinoSat_110302,50.0
243,0.0,0,98,1811802449.961,1811802499.961,Moscow-KinoSat_110302,50.0
244,0.0,0,98,1811802499.961,1811802549.961,Moscow-KinoSat_110302,50.0
245,0.0,0,98,1811802549.961,1811802588.298,Moscow-KinoSat_110302,38.337000131607056
246,0.0,0,99,1811802399.961,1811802449.961,Murmansk1-KinoSat_110302,50.0
247,0.0,0,99,1811802449.961,1811802499.961,Murmansk1-KinoSat_110302,50.0
248,0.0,0,99,1811802499.961,1811802549.961,Murmansk1-KinoSat_110302,50.0
249,0.0,0,99,1811802549.961,1811802588.298,Murmansk1-KinoSat_110302,38.337000131607056
250,0.0,0,100,1811802588.298,1811802638.298,Norilsk-KinoSat_110301,50.0
251,0.0,0,100,1811802638.298,1811802688.298,Norilsk-KinoSat_110301,50.0
252,0.0,0,100,1811802688.298,1811802694.706,Norilsk-KinoSat_110301,6.4079999923706055
253,0.0,0,101,1811802588.298,1811802638.298,Murmansk1-KinoSat_110301,50.0
254,0.0,0,101,1811802638.298,1811802688.298,Murmansk1-KinoSat_110301,50.0
255,0.0,0,101,1811802688.298,1811802694.706,Murmansk1-KinoSat_110301,6.4079999923706055
256,0.0,0,102,1811802588.298,1811802638.298,Moscow-KinoSat_110302,50.0
257,0.0,0,102,1811802638.298,1811802688.298,Moscow-KinoSat_110302,50.0
258,0.0,0,102,1811802688.298,1811802694.706,Moscow-KinoSat_110302,6.4079999923706055
259,0.0,0,103,1811802588.298,1811802638.298,Murmansk1-KinoSat_110302,50.0
260,0.0,0,103,1811802638.298,1811802688.298,Murmansk1-KinoSat_110302,50.0
261,0.0,0,103,1811802688.298,1811802694.706,Murmansk1-KinoSat_110302,6.4079999923706055
262,0.0,0,104,1811802694.706,1811802734.131,Norilsk-KinoSat_110301,39.424999952316284
263,0.0,0,105,1811802694.706,1811802734.131,Murmansk1-KinoSat_110301,39.424999952316284
264,0.0,0,106,1811802694.706,1811802734.131,Murmansk1-KinoSat_110302,39.424999952316284
265,0.0,0,107,1811802734.131,1811802784.131,Norilsk-KinoSat_110301,50.0
266,0.0,0,107,1811802784.131,1811802787.255,Norilsk-KinoSat_110301,3.124000072479248
267,0.0,0,108,1811802734.131,1811802784.131,Murmansk1-KinoSat_110301,50.0
268,0.0,0,108,1811802784.131,1811802787.255,Murmansk1-KinoSat_110301,3.124000072479248
269,0.0,0,109,1811802787.255,1811802837.255,Norilsk-KinoSat_110301,50.0
270,0.0,0,109,1811802837.255,1811802851.326,Norilsk-KinoSat_110301,14.07099986076355
271,0.0,0,110,1811802787.255,1811802837.255,Norilsk-KinoSat_110101,50.0
272,0.0,0,110,1811802837.255,1811802851.326,Norilsk-KinoSat_110101,14.07099986076355
273,0.0,0,111,1811802787.255,1811802837.255,Murmansk1-KinoSat_110301,50.0
274,0.0,0,111,1811802837.255,1811802851.326,Murmansk1-KinoSat_110301,14.07099986076355
275,0.0,0,112,1811802851.326,1811802875.278,Norilsk-KinoSat_110301,23.9520001411438
276,0.0,0,113,1811802851.326,1811802875.278,Moscow-KinoSat_110301,23.9520001411438
277,0.0,0,114,1811802851.326,1811802875.278,Norilsk-KinoSat_110101,23.9520001411438
278,0.0,0,115,1811802851.326,1811802875.278,Murmansk1-KinoSat_110301,23.9520001411438
279,0.0,0,116,1811802875.278,1811802925.278,Norilsk-KinoSat_110301,50.0
280,0.0,0,116,1811802925.278,1811802969.382,Norilsk-KinoSat_110301,44.103999853134155
281,0.0,0,117,1811802875.278,1811802925.278,Moscow-KinoSat_110301,50.0
282,0.0,0,117,1811802925.278,1811802969.382,Moscow-KinoSat_110301,44.103999853134155
283,0.0,0,118,1811802875.278,1811802925.278,Norilsk-KinoSat_110101,50.0
284,0.0,0,118,1811802925.278,1811802969.382,Norilsk-KinoSat_110101,44.103999853134155
285,0.0,0,119,1811802875.278,1811802925.278,Novosib-KinoSat_110101,50.0
286,0.0,0,119,1811802925.278,1811802969.382,Novosib-KinoSat_110101,44.103999853134155
287,0.0,0,120,1811802875.278,1811802925.278,Murmansk1-KinoSat_110301,50.0
288,0.0,0,120,1811802925.278,1811802969.382,Murmansk1-KinoSat_110301,44.103999853134155
289,0.0,0,121,1811802969.382,1811803019.382,Moscow-KinoSat_110301,50.0
290,0.0,0,121,1811803019.382,1811803069.382,Moscow-KinoSat_110301,50.0
291,0.0,0,121,1811803069.382,1811803119.382,Moscow-KinoSat_110301,50.0
292,0.0,0,121,1811803119.382,1811803126.185,Moscow-KinoSat_110301,6.802999973297119
293,0.0,0,122,1811802969.382,1811803019.382,Norilsk-KinoSat_110101,50.0
294,0.0,0,122,1811803019.382,1811803069.382,Norilsk-KinoSat_110101,50.0
295,0.0,0,122,1811803069.382,1811803119.382,Norilsk-KinoSat_110101,50.0
296,0.0,0,122,1811803119.382,1811803126.185,Norilsk-KinoSat_110101,6.802999973297119
297,0.0,0,123,1811802969.382,1811803019.382,Novosib-KinoSat_110101,50.0
298,0.0,0,123,1811803019.382,1811803069.382,Novosib-KinoSat_110101,50.0
299,0.0,0,123,1811803069.382,1811803119.382,Novosib-KinoSat_110101,50.0
300,0.0,0,123,1811803119.382,1811803126.185,Novosib-KinoSat_110101,6.802999973297119
301,0.0,0,124,1811802969.382,1811803019.382,Murmansk1-KinoSat_110301,50.0
302,0.0,0,124,1811803019.382,1811803069.382,Murmansk1-KinoSat_110301,50.0
303,0.0,0,124,1811803069.382,1811803119.382,Murmansk1-KinoSat_110301,50.0
304,0.0,0,124,1811803119.382,1811803126.185,Murmansk1-KinoSat_110301,6.802999973297119
305,0.0,0,125,1811803126.185,1811803176.185,Murmansk1-KinoSat_110101,50.0
306,0.0,0,125,1811803176.185,1811803221.643,Murmansk1-KinoSat_110101,45.45799994468689
307,0.0,0,126,1811803126.185,1811803176.185,Moscow-KinoSat_110301,50.0
308,0.0,0,126,1811803176.185,1811803221.643,Moscow-KinoSat_110301,45.45799994468689
309,0.0,0,127,1811803126.185,1811803176.185,Norilsk-KinoSat_110101,50.0
310,0.0,0,127,1811803176.185,1811803221.643,Norilsk-KinoSat_110101,45.45799994468689
