,is_used_opportunity,transfered_data,index,start_datetime,end_datetime,origin,duration
34,0.0,0,70,1811797388.869,1811797441.935,Moscow-KinoSat_110908,53.06599998474121
35,0.0,0,71,1811797388.869,1811797441.935,Magadan1-KinoSat_110907,53.06599998474121
36,0.0,0,72,1811797388.869,1811797441.935,Norilsk-KinoSat_110908,53.06599998474121
37,0.0,0,73,1811797388.869,1811797441.935,Murmansk2-KinoSat_110908,53.06599998474121
38,0.0,0,74,1811797388.869,1811797441.935,Novosib-KinoSat_110908,53.06599998474121
39,0.0,0,75,1811797441.935,1811797577.958,Magadan2-KinoSat_110907,136.02300000190735
40,0.0,0,76,1811797441.935,1811797577.958,Norilsk-KinoSat_110907,136.02300000190735
41,0.0,0,77,1811797441.935,1811797577.958,Anadyr2-KinoSat_110907,136.02300000190735
42,0.0,0,78,1811797441.935,1811797577.958,Irkutsk-KinoSat_110908,136.02300000190735
43,0.0,0,79,1811797441.935,1811797577.958,Murmansk1-KinoSat_110908,136.02300000190735
44,0.0,0,80,1811797441.935,1811797577.958,Moscow-KinoSat_110908,136.02300000190735
45,0.0,0,81,1811797441.935,1811797577.958,Magadan1-KinoSat_110907,136.02300000190735
46,0.0,0,82,1811797441.935,1811797577.958,Norilsk-KinoSat_110908,136.02300000190735
47,0.0,0,83,1811797441.935,1811797577.958,Murmansk2-KinoSat_110908,136.02300000190735
48,0.0,0,84,1811797441.935,1811797577.958,Novosib-KinoSat_110908,136.02300000190735
49,0.0,0,96,1811797577.958,1811797583.511,Magadan2-KinoSat_110907,5.552999973297119
50,0.0,0,97,1811797577.958,1811797583.511,Norilsk-KinoSat_110907,5.552999973297119
51,0.0,0,98,1811797577.958,1811797583.511,Murmansk2-KinoSat_110907,5.552999973297119
52,0.0,0,99,1811797577.958,1811797583.511,Anadyr2-KinoSat_110907,5.552999973297119
53,0.0,0,100,1811797577.958,1811797583.511,Murmansk1-KinoSat_110907,5.552999973297119
54,0.0,0,101,1811797577.958,1811797583.511,Irkutsk-KinoSat_110908,5.552999973297119
55,0.0,0,102,1811797577.958,1811797583.511,Murmansk1-KinoSat_110908,5.552999973297119
56,0.0,0,103,1811797577.958,1811797583.511,Moscow-KinoSat_110908,5.552999973297119
57,0.0,0,104,1811797577.958,1811797583.511,Magadan1-KinoSat_110907,5.552999973297119
58,0.0,0,105,1811797577.958,1811797583.511,Norilsk-KinoSat_110908,5.552999973297119
59,0.0,0,106,1811797577.958,1811797583.511,Murmansk2-KinoSat_110908,5.552999973297119
60,0.0,0,107,1811797577.958,1811797583.511,Novosib-KinoSat_110908,5.552999973297119
61,0.0,0,108,1811797583.511,1811797587.034,Magadan2-KinoSat_110907,3.5230000019073486
62,0.0,0,109,1811797583.511,1811797587.034,Norilsk-KinoSat_110907,3.5230000019073486
63,0.0,0,110,1811797583.511,1811797587.034,Murmansk2-KinoSat_110907,3.5230000019073486
64,0.0,0,111,1811797583.511,1811797587.034,Anadyr2-KinoSat_110907,3.5230000019073486
65,0.0,0,112,1811797583.511,1811797587.034,Murmansk1-KinoSat_110907,3.5230000019073486
66,0.0,0,113,1811797583.511,1811797587.034,Irkutsk-KinoSat_110908,3.5230000019073486
67,0.0,0,114,1811797583.511,1811797587.034,Murmansk1-KinoSat_110908,3.5230000019073486
68,0.0,0,115,1811797583.511,1811797587.034,Moscow-KinoSat_110908,3.5230000019073486
69,0.0,0,116,1811797583.511,1811797587.034,Magadan1-KinoSat_110907,3.5230000019073486
70,0.0,0,117,1811797583.511,1811797587.034,Norilsk-KinoSat_110908,3.5230000019073486
71,0.0,0,118,1811797583.511,1811797587.034,Murmansk2-KinoSat_110908,3.5230000019073486
72,0.0,0,119,1811797583.511,1811797587.034,Novosib-KinoSat_110908,3.5230000019073486
73,0.0,0,120,1811797583.511,1811797587.034,Anadyr2-KinoSat_110906,3.5230000019073486
74,0.0,0,121,1811797587.034,1811797611.56,Magadan2-KinoSat_110907,24.526000022888184
75,0.0,0,122,1811797587.034,1811797611.56,Norilsk-KinoSat_110907,24.526000022888184
76,0.0,0,123,1811797587.034,1811797611.56,Murmansk2-KinoSat_110907,24.526000022888184
77,0.0,0,124,1811797587.034,1811797611.56,Anadyr2-KinoSat_110907,24.526000022888184
78,0.0,0,125,1811797587.034,1811797611.56,Murmansk1-KinoSat_110907,24.526000022888184
79,0.0,0,126,1811797587.034,1811797611.56,Murmansk1-KinoSat_110908,24.526000022888184
80,0.0,0,127,1811797587.034,1811797611.56,Moscow-KinoSat_110908,24.526000022888184
81,0.0,0,128,1811797587.034,1811797611.56,Magadan1-KinoSat_110907,24.526000022888184
82,0.0,0,129,1811797587.034,1811797611.56,Norilsk-KinoSat_110908,24.526000022888184
83,0.0,0,130,1811797587.034,1811797611.56,Murmansk2-KinoSat_110908,24.526000022888184
84,0.0,0,131,1811797587.034,1811797611.56,Novosib-KinoSat_110908,24.526000022888184
85,0.0,0,132,1811797587.034,1811797611.56,Anadyr2-KinoSat_110906,24.526000022888184
86,0.0,0,144,1811797611.56,1811797622.209,Magadan2-KinoSat_110907,10.64900016784668
87,0.0,0,145,1811797611.56,1811797622.209,Norilsk-KinoSat_110907,10.64900016784668
88,0.0,0,146,1811797611.56,1811797622.209,Murmansk2-KinoSat_110907,10.64900016784668
89,0.0,0,147,1811797611.56,1811797622.209,Anadyr2-KinoSat_110907,10.64900016784668
90,0.0,0,148,1811797611.56,1811797622.209,Murmansk1-KinoSat_110907,10.64900016784668
91,0.0,0,149,1811797611.56,1811797622.209,Moscow-KinoSat_110908,10.64900016784668
92,0.0,0,150,1811797611.56,1811797622.209,Magadan1-KinoSat_110907,10.64900016784668
93,0.0,0,151,1811797611.56,1811797622.209,Norilsk-KinoSat_110908,10.64900016784668
94,0.0,0,152,1811797611.56,1811797622.209,Novosib-KinoSat_110908,10.64900016784668
95,0.0,0,153,1811797611.56,1811797622.209,Anadyr2-KinoSat_110906,10.64900016784668
96,0.0,0,163,1811797622.209,1811797634.24,Norilsk-KinoSat_110907,12.030999898910522
97,0.0,0,164,1811797622.209,1811797634.24,Murmansk2-KinoSat_110907,12.030999898910522
98,0.0,0,165,1811797622.209,1811797634.24,Anadyr2-KinoSat_110907,12.030999898910522
99,0.0,0,166,1811797622.209,1811797634.24,Murmansk1-KinoSat_110907,12.030999898910522
100,0.0,0,167,1811797622.209,1811797634.24,Moscow-KinoSat_110908,12.030999898910522
101,0.0,0,168,1811797622.209,1811797634.24,Norilsk-KinoSat_110908,12.030999898910522
102,0.0,0,169,1811797622.209,1811797634.24,Novosib-KinoSat_110908,12.030999898910522
103,0.0,0,170,1811797622.209,1811797634.24,Anadyr2-KinoSat_110906,12.030999898910522
104,0.0,0,171,1811797634.24,1811797640.961,Norilsk-KinoSat_110907,6.7209999561309814
105,0.0,0,172,1811797634.24,1811797640.961,Murmansk2-KinoSat_110907,6.7209999561309814
106,0.0,0,173,1811797634.24,1811797640.961,Anadyr2-KinoSat_110907,6.7209999561309814
107,0.0,0,174,1811797634.24,1811797640.961,Murmansk1-KinoSat_110907,6.7209999561309814
108,0.0,0,175,1811797634.24,1811797640.961,Moscow-KinoSat_110908,6.7209999561309814
109,0.0,0,176,1811797634.24,1811797640.961,Novosib-KinoSat_110908,6.7209999561309814
110,0.0,0,177,1811797634.24,1811797640.961,Anadyr2-KinoSat_110906,6.7209999561309814
111,0.0,0,178,1811797640.961,1811797677.551,Norilsk-KinoSat_110907,36.59000015258789
112,0.0,0,179,1811797640.961,1811797677.551,Murmansk2-KinoSat_110907,36.59000015258789
113,0.0,0,180,1811797640.961,1811797677.551,Murmansk1-KinoSat_110907,36.59000015258789
114,0.0,0,181,1811797640.961,1811797677.551,Moscow-KinoSat_110908,36.59000015258789
115,0.0,0,182,1811797640.961,1811797677.551,Novosib-KinoSat_110908,36.59000015258789
116,0.0,0,183,1811797640.961,1811797677.551,Anadyr2-KinoSat_110906,36.59000015258789
117,0.0,0,184,1811797677.551,1811797752.871,Novosib-KinoSat_110907,75.3199999332428
118,0.0,0,185,1811797677.551,1811797752.871,Norilsk-KinoSat_110907,75.3199999332428
119,0.0,0,186,1811797677.551,1811797752.871,Murmansk2-KinoSat_110907,75.3199999332428
120,0.0,0,187,1811797677.551,1811797752.871,Murmansk1-KinoSat_110907,75.3199999332428
121,0.0,0,188,1811797677.551,1811797752.871,Moscow-KinoSat_110908,75.3199999332428
122,0.0,0,189,1811797677.551,1811797752.871,Novosib-KinoSat_110908,75.3199999332428
123,0.0,0,190,1811797677.551,1811797752.871,Anadyr2-KinoSat_110906,75.3199999332428
124,0.0,0,191,1811797752.871,1811797811.79,Novosib-KinoSat_110907,58.918999910354614
125,0.0,0,192,1811797752.871,1811797811.79,Norilsk-KinoSat_110907,58.918999910354614
126,0.0,0,193,1811797752.871,1811797811.79,Murmansk2-KinoSat_110907,58.918999910354614
127,0.0,0,194,1811797752.871,1811797811.79,Murmansk1-KinoSat_110907,58.918999910354614
128,0.0,0,195,1811797752.871,1811797811.79,Moscow-KinoSat_110908,58.918999910354614
129,0.0,0,196,1811797752.871,1811797811.79,Irkutsk-KinoSat_110907,58.918999910354614
130,0.0,0,197,1811797752.871,1811797811.79,Novosib-KinoSat_110908,58.918999910354614
131,0.0,0,198,1811797752.871,1811797811.79,Anadyr2-KinoSat_110906,58.918999910354614
132,0.0,0,199,1811797811.79,1811797819.279,Novosib-KinoSat_110907,7.489000082015991
133,0.0,0,200,1811797811.79,1811797819.279,Norilsk-KinoSat_110907,7.489000082015991
134,0.0,0,201,1811797811.79,1811797819.279,Murmansk2-KinoSat_110907,7.489000082015991
135,0.0,0,202,1811797811.79,1811797819.279,Murmansk1-KinoSat_110907,7.489000082015991
136,0.0,0,203,1811797811.79,1811797819.279,Moscow-KinoSat_110907,7.489000082015991
137,0.0,0,204,1811797811.79,1811797819.279,Moscow-KinoSat_110908,7.489000082015991
138,0.0,0,205,1811797811.79,1811797819.279,Irkutsk-KinoSat_110907,7.489000082015991
139,0.0,0,206,1811797811.79,1811797819.279,Novosib-KinoSat_110908,7.489000082015991
140,0.0,0,207,1811797811.79,1811797819.279,Anadyr2-KinoSat_110906,7.489000082015991
141,0.0,0,216,1811797820.196,1811797943.081,Novosib-KinoSat_110907,122.88499999046326
142,0.0,0,217,1811797820.196,1811797943.081,Norilsk-KinoSat_110907,122.88499999046326
143,0.0,0,218,1811797820.196,1811797943.081,Murmansk2-KinoSat_110907,122.88499999046326
144,0.0,0,219,1811797820.196,1811797943.081,Murmansk1-KinoSat_110907,122.88499999046326
145,0.0,0,220,1811797820.196,1811797943.081,Moscow-KinoSat_110907,122.88499999046326
146,0.0,0,221,1811797820.196,1811797943.081,Irkutsk-KinoSat_110907,122.88499999046326
147,0.0,0,222,1811797820.196,1811797943.081,Anadyr2-KinoSat_110906,122.88499999046326
148,0.0,0,231,1811797943.081,1811798016.82,Novosib-KinoSat_110907,73.73899984359741
149,0.0,0,232,1811797943.081,1811798016.82,Magadan2-KinoSat_110906,73.73899984359741
150,0.0,0,233,1811797943.081,1811798016.82,Norilsk-KinoSat_110907,73.73899984359741
151,0.0,0,234,1811797943.081,1811798016.82,Magadan1-KinoSat_110906,73.73899984359741
152,0.0,0,235,1811797943.081,1811798016.82,Murmansk2-KinoSat_110907,73.73899984359741
153,0.0,0,236,1811797943.081,1811798016.82,Murmansk1-KinoSat_110907,73.73899984359741
154,0.0,0,237,1811797943.081,1811798016.82,Moscow-KinoSat_110907,73.73899984359741
155,0.0,0,238,1811797943.081,1811798016.82,Irkutsk-KinoSat_110907,73.73899984359741
156,0.0,0,239,1811797943.081,1811798016.82,Anadyr2-KinoSat_110906,73.73899984359741
157,0.0,0,240,1811798016.82,1811798123.218,Novosib-KinoSat_110907,106.39800000190735
158,0.0,0,241,1811798016.82,1811798123.218,Magadan2-KinoSat_110906,106.39800000190735
159,0.0,0,242,1811798016.82,1811798123.218,Norilsk-KinoSat_110907,106.39800000190735
160,0.0,0,243,1811798016.82,1811798123.218,Magadan1-KinoSat_110906,106.39800000190735
161,0.0,0,244,1811798016.82,1811798123.218,Murmansk2-KinoSat_110907,106.39800000190735
162,0.0,0,245,1811798016.82,1811798123.218,Murmansk1-KinoSat_110907,106.39800000190735
163,0.0,0,246,1811798016.82,1811798123.218,Moscow-KinoSat_110907,106.39800000190735
164,0.0,0,247,1811798016.82,1811798123.218,Irkutsk-KinoSat_110907,106.39800000190735
165,0.0,0,248,1811798016.82,1811798123.218,Norilsk-KinoSat_110906,106.39800000190735
166,0.0,0,249,1811798016.82,1811798123.218,Anadyr2-KinoSat_110906,106.39800000190735
167,0.0,0,250,1811798123.218,1811798143.904,Novosib-KinoSat_110907,20.686000108718872
168,0.0,0,251,1811798123.218,1811798143.904,Magadan2-KinoSat_110906,20.686000108718872
169,0.0,0,252,1811798123.218,1811798143.904,Norilsk-KinoSat_110907,20.686000108718872
170,0.0,0,253,1811798123.218,1811798143.904,Magadan1-KinoSat_110906,20.686000108718872
171,0.0,0,254,1811798123.218,1811798143.904,Murmansk2-KinoSat_110907,20.686000108718872
172,0.0,0,255,1811798123.218,1811798143.904,Murmansk1-KinoSat_110907,20.686000108718872
173,0.0,0,256,1811798123.218,1811798143.904,Moscow-KinoSat_110907,20.686000108718872
174,0.0,0,257,1811798123.218,1811798143.904,Norilsk-KinoSat_110906,20.686000108718872
175,0.0,0,258,1811798123.218,1811798143.904,Anadyr2-KinoSat_110906,20.686000108718872
176,0.0,0,259,1811798143.904,1811798152.575,Novosib-KinoSat_110907,8.671000003814697
177,0.0,0,260,1811798143.904,1811798152.575,Magadan2-KinoSat_110906,8.671000003814697
178,0.0,0,261,1811798143.904,1811798152.575,Norilsk-KinoSat_110907,8.671000003814697
179,0.0,0,262,1811798143.904,1811798152.575,Magadan1-KinoSat_110906,8.671000003814697
180,0.0,0,263,1811798143.904,1811798152.575,Murmansk2-KinoSat_110907,8.671000003814697
181,0.0,0,264,1811798143.904,1811798152.575,Murmansk1-KinoSat_110907,8.671000003814697
182,0.0,0,265,1811798143.904,1811798152.575,Moscow-KinoSat_110907,8.671000003814697
183,0.0,0,266,1811798143.904,1811798152.575,Anadyr2-KinoSat_110905,8.671000003814697
184,0.0,0,267,1811798143.904,1811798152.575,Norilsk-KinoSat_110906,8.671000003814697
185,0.0,0,268,1811798143.904,1811798152.575,Anadyr2-KinoSat_110906,8.671000003814697
186,0.0,0,280,1811798152.575,1811798188.876,Murmansk1-KinoSat_110906,36.300999879837036
187,0.0,0,281,1811798152.575,1811798188.876,Norilsk-KinoSat_110907,36.300999879837036
188,0.0,0,282,1811798152.575,1811798188.876,Magadan1-KinoSat_110906,36.300999879837036
189,0.0,0,283,1811798152.575,1811798188.876,Murmansk2-KinoSat_110907,36.300999879837036
190,0.0,0,284,1811798152.575,1811798188.876,Murmansk1-KinoSat_110907,36.300999879837036
191,0.0,0,285,1811798152.575,1811798188.876,Anadyr2-KinoSat_110905,36.300999879837036
192,0.0,0,286,1811798152.575,1811798188.876,Norilsk-KinoSat_110906,36.300999879837036
193,0.0,0,287,1811798152.575,1811798188.876,Novosib-KinoSat_110907,36.300999879837036
194,0.0,0,288,1811798152.575,1811798188.876,Magadan2-KinoSat_110906,36.300999879837036
195,0.0,0,289,1811798152.575,1811798188.876,Moscow-KinoSat_110907,36.300999879837036
196,0.0,0,290,1811798152.575,1811798188.876,Murmansk2-KinoSat_110906,36.300999879837036
197,0.0,0,291,1811798152.575,1811798188.876,Anadyr2-KinoSat_110906,36.300999879837036
198,0.0,0,303,1811798188.876,1811798205.37,Murmansk1-KinoSat_110906,16.49399995803833
199,0.0,0,304,1811798188.876,1811798205.37,Norilsk-KinoSat_110907,16.49399995803833
200,0.0,0,305,1811798188.876,1811798205.37,Murmansk2-KinoSat_110907,16.49399995803833
201,0.0,0,306,1811798188.876,1811798205.37,Murmansk1-KinoSat_110907,16.49399995803833
202,0.0,0,307,1811798188.876,1811798205.37,Anadyr2-KinoSat_110905,16.49399995803833
203,0.0,0,308,1811798188.876,1811798205.37,Norilsk-KinoSat_110906,16.49399995803833
204,0.0,0,309,1811798188.876,1811798205.37,Novosib-KinoSat_110907,16.49399995803833
205,0.0,0,310,1811798188.876,1811798205.37,Moscow-KinoSat_110907,16.49399995803833
206,0.0,0,311,1811798188.876,1811798205.37,Murmansk2-KinoSat_110906,16.49399995803833
207,0.0,0,312,1811798188.876,1811798205.37,Anadyr2-KinoSat_110906,16.49399995803833
208,0.0,0,313,1811798205.37,1811798207.759,Murmansk1-KinoSat_110906,2.389000177383423
209,0.0,0,314,1811798205.37,1811798207.759,Murmansk2-KinoSat_110907,2.389000177383423
210,0.0,0,315,1811798205.37,1811798207.759,Murmansk1-KinoSat_110907,2.389000177383423
211,0.0,0,316,1811798205.37,1811798207.759,Anadyr2-KinoSat_110905,2.389000177383423
212,0.0,0,317,1811798205.37,1811798207.759,Norilsk-KinoSat_110906,2.389000177383423
213,0.0,0,318,1811798205.37,1811798207.759,Novosib-KinoSat_110907,2.389000177383423
214,0.0,0,319,1811798205.37,1811798207.759,Moscow-KinoSat_110907,2.389000177383423
215,0.0,0,320,1811798205.37,1811798207.759,Murmansk2-KinoSat_110906,2.389000177383423
216,0.0,0,321,1811798205.37,1811798207.759,Anadyr2-KinoSat_110906,2.389000177383423
217,0.0,0,330,1811798207.759,1811798213.831,Murmansk1-KinoSat_110906,6.072000026702881
218,0.0,0,331,1811798207.759,1811798213.831,Anadyr2-KinoSat_110905,6.072000026702881
219,0.0,0,332,1811798207.759,1811798213.831,Norilsk-KinoSat_110906,6.072000026702881
220,0.0,0,333,1811798207.759,1811798213.831,Novosib-KinoSat_110907,6.072000026702881
221,0.0,0,334,1811798207.759,1811798213.831,Moscow-KinoSat_110907,6.072000026702881
222,0.0,0,335,1811798207.759,1811798213.831,Murmansk2-KinoSat_110906,6.072000026702881
223,0.0,0,336,1811798207.759,1811798213.831,Anadyr2-KinoSat_110906,6.072000026702881
224,0.0,0,337,1811798213.831,1811798255.597,Murmansk1-KinoSat_110906,41.76599979400635
225,0.0,0,338,1811798213.831,1811798255.597,Anadyr2-KinoSat_110905,41.76599979400635
226,0.0,0,339,1811798213.831,1811798255.597,Norilsk-KinoSat_110906,41.76599979400635
227,0.0,0,340,1811798213.831,1811798255.597,Novosib-KinoSat_110907,41.76599979400635
228,0.0,0,341,1811798213.831,1811798255.597,Moscow-KinoSat_110907,41.76599979400635
229,0.0,0,342,1811798213.831,1811798255.597,Murmansk2-KinoSat_110906,41.76599979400635
230,0.0,0,343,1811798255.597,1811798346.297,Murmansk1-KinoSat_110906,90.70000004768372
231,0.0,0,344,1811798255.597,1811798346.297,Anadyr2-KinoSat_110905,90.70000004768372
232,0.0,0,345,1811798255.597,1811798346.297,Novosib-KinoSat_110906,90.70000004768372
233,0.0,0,346,1811798255.597,1811798346.297,Norilsk-KinoSat_110906,90.70000004768372
234,0.0,0,347,1811798255.597,1811798346.297,Novosib-KinoSat_110907,90.70000004768372
235,0.0,0,348,1811798255.597,1811798346.297,Moscow-KinoSat_110907,90.70000004768372
236,0.0,0,349,1811798255.597,1811798346.297,Murmansk2-KinoSat_110906,90.70000004768372
237,0.0,0,350,1811798346.297,1811798378.411,Murmansk1-KinoSat_110906,32.11400008201599
238,0.0,0,351,1811798346.297,1811798378.411,Irkutsk-KinoSat_110906,32.11400008201599
239,0.0,0,352,1811798346.297,1811798378.411,Anadyr2-KinoSat_110905,32.11400008201599
240,0.0,0,353,1811798346.297,1811798378.411,Novosib-KinoSat_110906,32.11400008201599
241,0.0,0,354,1811798346.297,1811798378.411,Norilsk-KinoSat_110906,32.11400008201599
242,0.0,0,355,1811798346.297,1811798378.411,Novosib-KinoSat_110907,32.11400008201599
243,0.0,0,356,1811798346.297,1811798378.411,Moscow-KinoSat_110907,32.11400008201599
244,0.0,0,357,1811798346.297,1811798378.411,Murmansk2-KinoSat_110906,32.11400008201599
245,0.0,0,358,1811798378.411,1811798382.158,Murmansk1-KinoSat_110906,3.746999979019165
246,0.0,0,359,1811798378.411,1811798382.158,Irkutsk-KinoSat_110906,3.746999979019165
247,0.0,0,360,1811798378.411,1811798382.158,Moscow-KinoSat_110906,3.746999979019165
248,0.0,0,361,1811798378.411,1811798382.158,Anadyr2-KinoSat_110905,3.746999979019165
249,0.0,0,362,1811798378.411,1811798382.158,Novosib-KinoSat_110906,3.746999979019165
250,0.0,0,363,1811798378.411,1811798382.158,Norilsk-KinoSat_110906,3.746999979019165
251,0.0,0,364,1811798378.411,1811798382.158,Novosib-KinoSat_110907,3.746999979019165
252,0.0,0,365,1811798378.411,1811798382.158,Moscow-KinoSat_110907,3.746999979019165
253,0.0,0,366,1811798378.411,1811798382.158,Murmansk2-KinoSat_110906,3.746999979019165
254,0.0,0,367,1811798382.158,1811798422.507,Murmansk1-KinoSat_110906,40.348999977111816
255,0.0,0,368,1811798382.158,1811798422.507,Irkutsk-KinoSat_110906,40.348999977111816
256,0.0,0,369,1811798382.158,1811798422.507,Moscow-KinoSat_110906,40.348999977111816
257,0.0,0,370,1811798382.158,1811798422.507,Anadyr2-KinoSat_110905,40.348999977111816
258,0.0,0,371,1811798382.158,1811798422.507,Novosib-KinoSat_110906,40.348999977111816
259,0.0,0,372,1811798382.158,1811798422.507,Norilsk-KinoSat_110906,40.348999977111816
260,0.0,0,373,1811798382.158,1811798422.507,Moscow-KinoSat_110907,40.348999977111816
261,0.0,0,374,1811798382.158,1811798422.507,Murmansk2-KinoSat_110906,40.348999977111816
262,0.0,0,375,1811798422.507,1811798495.406,Murmansk1-KinoSat_110906,72.8989999294281
263,0.0,0,376,1811798422.507,1811798495.406,Irkutsk-KinoSat_110906,72.8989999294281
264,0.0,0,377,1811798422.507,1811798495.406,Moscow-KinoSat_110906,72.8989999294281
265,0.0,0,378,1811798422.507,1811798495.406,Anadyr2-KinoSat_110905,72.8989999294281
266,0.0,0,379,1811798422.507,1811798495.406,Novosib-KinoSat_110906,72.8989999294281
267,0.0,0,380,1811798422.507,1811798495.406,Norilsk-KinoSat_110906,72.8989999294281
268,0.0,0,381,1811798422.507,1811798495.406,Murmansk2-KinoSat_110906,72.8989999294281
269,0.0,0,390,1811798495.406,1811798591.514,Murmansk1-KinoSat_110906,96.10800004005432
270,0.0,0,391,1811798495.406,1811798591.514,Irkutsk-KinoSat_110906,96.10800004005432
271,0.0,0,392,1811798495.406,1811798591.514,Moscow-KinoSat_110906,96.10800004005432
272,0.0,0,393,1811798495.406,1811798591.514,Anadyr2-KinoSat_110905,96.10800004005432
273,0.0,0,394,1811798495.406,1811798591.514,Novosib-KinoSat_110906,96.10800004005432
274,0.0,0,395,1811798495.406,1811798591.514,Norilsk-KinoSat_110906,96.10800004005432
275,0.0,0,396,1811798495.406,1811798591.514,Magadan1-KinoSat_110905,96.10800004005432
276,0.0,0,397,1811798495.406,1811798591.514,Murmansk2-KinoSat_110906,96.10800004005432
277,0.0,0,398,1811798495.406,1811798591.514,Magadan2-KinoSat_110905,96.10800004005432
278,0.0,0,399,1811798591.514,1811798653.983,Murmansk1-KinoSat_110906,62.46900010108948
279,0.0,0,400,1811798591.514,1811798653.983,Irkutsk-KinoSat_110906,62.46900010108948
280,0.0,0,401,1811798591.514,1811798653.983,Moscow-KinoSat_110906,62.46900010108948
281,0.0,0,402,1811798591.514,1811798653.983,Anadyr2-KinoSat_110905,62.46900010108948
282,0.0,0,403,1811798591.514,1811798653.983,Novosib-KinoSat_110906,62.46900010108948
283,0.0,0,404,1811798591.514,1811798653.983,Norilsk-KinoSat_110906,62.46900010108948
284,0.0,0,405,1811798591.514,1811798653.983,Magadan1-KinoSat_110905,62.46900010108948
285,0.0,0,406,1811798591.514,1811798653.983,Murmansk2-KinoSat_110906,62.46900010108948
286,0.0,0,407,1811798591.514,1811798653.983,Norilsk-KinoSat_110905,62.46900010108948
287,0.0,0,408,1811798591.514,1811798653.983,Magadan2-KinoSat_110905,62.46900010108948
288,0.0,0,409,1811798653.983,1811798704.745,Murmansk1-KinoSat_110906,50.76199984550476
289,0.0,0,410,1811798653.983,1811798704.745,Moscow-KinoSat_110906,50.76199984550476
290,0.0,0,411,1811798653.983,1811798704.745,Anadyr2-KinoSat_110905,50.76199984550476
291,0.0,0,412,1811798653.983,1811798704.745,Novosib-KinoSat_110906,50.76199984550476
292,0.0,0,413,1811798653.983,1811798704.745,Norilsk-KinoSat_110906,50.76199984550476
293,0.0,0,414,1811798653.983,1811798704.745,Magadan1-KinoSat_110905,50.76199984550476
