,is_used_opportunity,transfered_data,index,start_datetime,end_datetime,origin,duration
21,0.0,0,33,1811798212.934,1811798215.236,Murmansk2-KinoSat_110508,2.302000045776367
22,0.0,0,34,1811798212.934,1811798215.236,Murmansk1-KinoSat_110508,2.302000045776367
23,0.0,0,35,1811798212.934,1811798215.236,Moscow-KinoSat_110508,2.302000045776367
24,0.0,0,36,1811798212.934,1811798215.236,Norilsk-KinoSat_110508,2.302000045776367
25,0.0,0,37,1811798215.236,1811798423.43,Murmansk2-KinoSat_110508,208.19400000572205
26,0.0,0,38,1811798215.236,1811798423.43,Murmansk1-KinoSat_110508,208.19400000572205
27,0.0,0,39,1811798215.236,1811798423.43,Moscow-KinoSat_110508,208.19400000572205
28,0.0,0,40,1811798215.236,1811798423.43,Novosib-KinoSat_110508,208.19400000572205
29,0.0,0,41,1811798215.236,1811798423.43,Norilsk-KinoSat_110508,208.19400000572205
30,0.0,0,42,1811798423.43,1811798528.958,Murmansk2-KinoSat_110508,105.52799987792969
31,0.0,0,43,1811798423.43,1811798528.958,Murmansk1-KinoSat_110508,105.52799987792969
32,0.0,0,44,1811798423.43,1811798528.958,Moscow-KinoSat_110508,105.52799987792969
33,0.0,0,45,1811798423.43,1811798528.958,Norilsk-KinoSat_110508,105.52799987792969
34,0.0,0,46,1811798528.958,1811798795.914,Murmansk2-KinoSat_110508,266.9560000896454
35,0.0,0,47,1811798528.958,1811798795.914,Murmansk1-KinoSat_110508,266.9560000896454
36,0.0,0,48,1811798528.958,1811798795.914,Moscow-KinoSat_110508,266.9560000896454
37,0.0,0,51,1811798795.914,1811798974.79,Moscow-KinoSat_110508,178.87599992752075
38,0.0,0,55,1811803068.579,1811803539.078,Magadan1-KinoSat_110508,470.49900007247925
39,0.0,0,56,1811803068.579,1811803539.078,Magadan2-KinoSat_110508,470.49900007247925
40,0.0,0,57,1811803068.579,1811803539.078,Anadyr2-KinoSat_110508,470.49900007247925
41,0.0,0,58,1811803539.078,1811803773.917,Magadan1-KinoSat_110508,234.83899998664856
42,0.0,0,59,1811803539.078,1811803773.917,Magadan2-KinoSat_110508,234.83899998664856
43,0.0,0,60,1811803539.078,1811803773.917,Anadyr2-KinoSat_110508,234.83899998664856
44,0.0,0,61,1811803539.078,1811803773.917,Norilsk-KinoSat_110508,234.83899998664856
45,0.0,0,67,1811803773.917,1811803804.236,Magadan1-KinoSat_110508,30.319000005722046
46,0.0,0,68,1811803773.917,1811803804.236,Murmansk2-KinoSat_110508,30.319000005722046
47,0.0,0,69,1811803773.917,1811803804.236,Murmansk1-KinoSat_110508,30.319000005722046
48,0.0,0,70,1811803773.917,1811803804.236,Magadan2-KinoSat_110508,30.319000005722046
49,0.0,0,71,1811803773.917,1811803804.236,Anadyr2-KinoSat_110508,30.319000005722046
50,0.0,0,72,1811803773.917,1811803804.236,Norilsk-KinoSat_110508,30.319000005722046
51,0.0,0,78,1811803804.236,1811803823.881,Murmansk2-KinoSat_110508,19.644999980926514
52,0.0,0,79,1811803804.236,1811803823.881,Murmansk1-KinoSat_110508,19.644999980926514
53,0.0,0,80,1811803804.236,1811803823.881,Anadyr2-KinoSat_110508,19.644999980926514
54,0.0,0,81,1811803804.236,1811803823.881,Norilsk-KinoSat_110508,19.644999980926514
55,0.0,0,82,1811803823.881,1811803992.72,Murmansk2-KinoSat_110508,168.83899998664856
56,0.0,0,83,1811803823.881,1811803992.72,Murmansk1-KinoSat_110508,168.83899998664856
57,0.0,0,84,1811803823.881,1811803992.72,Norilsk-KinoSat_110508,168.83899998664856
58,0.0,0,85,1811803992.72,1811804187.889,Murmansk2-KinoSat_110508,195.16899991035461
59,0.0,0,86,1811803992.72,1811804187.889,Murmansk1-KinoSat_110508,195.16899991035461
60,0.0,0,87,1811803992.72,1811804187.889,Moscow-KinoSat_110508,195.16899991035461
61,0.0,0,88,1811803992.72,1811804187.889,Norilsk-KinoSat_110508,195.16899991035461
62,0.0,0,89,1811804187.889,1811804525.479,Murmansk2-KinoSat_110508,337.5900001525879
63,0.0,0,90,1811804187.889,1811804525.479,Murmansk1-KinoSat_110508,337.5900001525879
64,0.0,0,91,1811804187.889,1811804525.479,Moscow-KinoSat_110508,337.5900001525879
65,0.0,0,94,1811804525.479,1811804581.796,Moscow-KinoSat_110508,56.31699991226196
66,0.0,0,96,1811808794.215,1811808980.687,Magadan1-KinoSat_110508,186.4720001220703
67,0.0,0,97,1811808794.215,1811808980.687,Magadan2-KinoSat_110508,186.4720001220703
68,0.0,0,98,1811808980.687,1811809097.766,Magadan1-KinoSat_110508,117.0789999961853
69,0.0,0,99,1811808980.687,1811809097.766,Anadyr2-KinoSat_110508,117.0789999961853
70,0.0,0,100,1811808980.687,1811809097.766,Magadan2-KinoSat_110508,117.0789999961853
71,0.0,0,101,1811809097.766,1811809183.881,Magadan1-KinoSat_110508,86.11500000953674
72,0.0,0,102,1811809097.766,1811809183.881,Anadyr2-KinoSat_110508,86.11500000953674
73,0.0,0,103,1811809097.766,1811809183.881,Magadan2-KinoSat_110508,86.11500000953674
74,0.0,0,104,1811809097.766,1811809183.881,Irkutsk-KinoSat_110508,86.11500000953674
75,1.0000000000000002,6251,105,1811809183.881,1811809196.09,Russia-KinoSat_110508,12.208999872207642
76,0.0,0,106,1811809183.881,1811809196.09,Magadan1-KinoSat_110508,12.208999872207642
77,0.0,0,107,1811809183.881,1811809196.09,Anadyr2-KinoSat_110508,12.208999872207642
78,0.0,0,108,1811809183.881,1811809196.09,Magadan2-KinoSat_110508,12.208999872207642
79,0.0,0,109,1811809183.881,1811809196.09,Irkutsk-KinoSat_110508,12.208999872207642
80,0.059783858828826524,-6251,110,1811809196.09,1811809400.309,Russia-KinoSat_110508,204.21900010108948
81,0.0,0,111,1811809196.09,1811809400.309,Magadan1-KinoSat_110508,204.21900010108948
82,0.0,0,112,1811809196.09,1811809400.309,Anadyr2-KinoSat_110508,204.21900010108948
83,0.0,0,113,1811809196.09,1811809400.309,Magadan2-KinoSat_110508,204.21900010108948
84,0.0,0,114,1811809196.09,1811809400.309,Irkutsk-KinoSat_110508,204.21900010108948
85,0.35358120404538046,9243,115,1811809196.09,1811809400.309,Norilsk-KinoSat_110508,204.21900010108948
86,1.0,-9243,116,1811809400.309,1811809472.517,Magadan1-KinoSat_110508,72.20799994468689
87,0.0,0,117,1811809400.309,1811809472.517,Anadyr2-KinoSat_110508,72.20799994468689
88,0.0,0,118,1811809400.309,1811809472.517,Magadan2-KinoSat_110508,72.20799994468689
89,0.0,0,119,1811809400.309,1811809472.517,Irkutsk-KinoSat_110508,72.20799994468689
90,0.0,0,120,1811809400.309,1811809472.517,Norilsk-KinoSat_110508,72.20799994468689
91,0.0,0,121,1811809472.517,1811809508.315,Magadan1-KinoSat_110508,35.79800009727478
92,0.0,0,122,1811809472.517,1811809508.315,Anadyr2-KinoSat_110508,35.79800009727478
93,0.0,0,123,1811809472.517,1811809508.315,Magadan2-KinoSat_110508,35.79800009727478
94,0.0,0,124,1811809472.517,1811809508.315,Norilsk-KinoSat_110508,35.79800009727478
95,0.0,0,130,1811809508.315,1811809557.192,Magadan1-KinoSat_110508,48.876999855041504
96,0.0,0,131,1811809508.315,1811809557.192,Murmansk2-KinoSat_110508,48.876999855041504
97,0.0,0,132,1811809508.315,1811809557.192,Murmansk1-KinoSat_110508,48.876999855041504
98,0.0,0,133,1811809508.315,1811809557.192,Anadyr2-KinoSat_110508,48.876999855041504
99,0.0,0,134,1811809508.315,1811809557.192,Magadan2-KinoSat_110508,48.876999855041504
100,0.0,0,135,1811809508.315,1811809557.192,Norilsk-KinoSat_110508,48.876999855041504
101,0.0,0,136,1811809557.192,1811809560.712,Magadan1-KinoSat_110508,3.5199999809265137
102,0.0,0,137,1811809557.192,1811809560.712,Murmansk2-KinoSat_110508,3.5199999809265137
103,0.0,0,138,1811809557.192,1811809560.712,Murmansk1-KinoSat_110508,3.5199999809265137
104,0.0,0,139,1811809557.192,1811809560.712,Magadan2-KinoSat_110508,3.5199999809265137
105,0.0,0,140,1811809557.192,1811809560.712,Norilsk-KinoSat_110508,3.5199999809265137
106,0.0,0,145,1811809560.712,1811809858.693,Murmansk2-KinoSat_110508,297.9810001850128
107,0.0,0,146,1811809560.712,1811809858.693,Murmansk1-KinoSat_110508,297.9810001850128
108,0.0,0,147,1811809560.712,1811809858.693,Norilsk-KinoSat_110508,297.9810001850128
109,0.0,0,148,1811809858.693,1811809880.672,Murmansk2-KinoSat_110508,21.978999853134155
110,0.0,0,149,1811809858.693,1811809880.672,Murmansk1-KinoSat_110508,21.978999853134155
111,0.0,0,150,1811809858.693,1811809880.672,Moscow-KinoSat_110508,21.978999853134155
112,0.0,0,151,1811809858.693,1811809880.672,Norilsk-KinoSat_110508,21.978999853134155
113,0.0,0,152,1811809880.672,1811809973.362,Murmansk2-KinoSat_110508,92.69000005722046
114,0.0,0,153,1811809880.672,1811809973.362,Murmansk1-KinoSat_110508,92.69000005722046
115,0.0,0,154,1811809880.672,1811809973.362,Moscow-KinoSat_110508,92.69000005722046
116,0.0,0,155,1811809973.362,1811810188.567,Murmansk2-KinoSat_110508,215.20499992370605
117,0.0,0,156,1811809973.362,1811810188.567,Murmansk1-KinoSat_110508,215.20499992370605
119,0.0,0,161,1811814698.627,1811814839.723,Magadan1-KinoSat_110508,141.09599995613098
120,0.0,0,162,1811814698.627,1811814839.723,Magadan2-KinoSat_110508,141.09599995613098
121,0.0,0,163,1811814698.627,1811814839.723,Irkutsk-KinoSat_110508,141.09599995613098
122,0.0,0,164,1811814839.723,1811814862.449,Magadan1-KinoSat_110508,22.72599983215332
123,0.0,0,165,1811814839.723,1811814862.449,Novosib-KinoSat_110508,22.72599983215332
124,0.0,0,166,1811814839.723,1811814862.449,Magadan2-KinoSat_110508,22.72599983215332
125,0.0,0,167,1811814839.723,1811814862.449,Irkutsk-KinoSat_110508,22.72599983215332
126,0.0,0,168,1811814862.449,1811814881.631,Magadan1-KinoSat_110508,19.182000160217285
127,0.0,0,169,1811814862.449,1811814881.631,Novosib-KinoSat_110508,19.182000160217285
128,0.0,0,170,1811814862.449,1811814881.631,Magadan2-KinoSat_110508,19.182000160217285
129,0.0,0,171,1811814862.449,1811814881.631,Irkutsk-KinoSat_110508,19.182000160217285
130,0.0,0,172,1811814862.449,1811814881.631,Norilsk-KinoSat_110508,19.182000160217285
131,0.0,0,173,1811814881.631,1811815205.111,Russia-KinoSat_110508,323.4800000190735
132,0.0,0,174,1811814881.631,1811815205.111,Magadan1-KinoSat_110508,323.4800000190735
133,0.0,0,175,1811814881.631,1811815205.111,Novosib-KinoSat_110508,323.4800000190735
134,0.0,0,176,1811814881.631,1811815205.111,Magadan2-KinoSat_110508,323.4800000190735
135,0.0,0,177,1811814881.631,1811815205.111,Irkutsk-KinoSat_110508,323.4800000190735
136,0.0,0,178,1811814881.631,1811815205.111,Norilsk-KinoSat_110508,323.4800000190735
137,0.0,0,186,1811815205.111,1811815277.489,Russia-KinoSat_110508,72.37800002098083
138,0.0,0,187,1811815205.111,1811815277.489,Magadan1-KinoSat_110508,72.37800002098083
139,0.0,0,188,1811815205.111,1811815277.489,Murmansk2-KinoSat_110508,72.37800002098083
140,0.0,0,189,1811815205.111,1811815277.489,Murmansk1-KinoSat_110508,72.37800002098083
141,0.0,0,190,1811815205.111,1811815277.489,Novosib-KinoSat_110508,72.37800002098083
142,0.0,0,191,1811815205.111,1811815277.489,Magadan2-KinoSat_110508,72.37800002098083
143,0.5000000000000001,4632,192,1811815205.111,1811815277.489,Irkutsk-KinoSat_110508,72.37800002098083
144,0.5,-4632,193,1811815205.111,1811815277.489,Norilsk-KinoSat_110508,72.37800002098083
145,0.0,0,201,1811815277.489,1811815299.642,Russia-KinoSat_110508,22.152999877929688
146,0.0,0,202,1811815277.489,1811815299.642,Murmansk2-KinoSat_110508,22.152999877929688
147,0.0,0,203,1811815277.489,1811815299.642,Murmansk1-KinoSat_110508,22.152999877929688
148,0.0,0,204,1811815277.489,1811815299.642,Novosib-KinoSat_110508,22.152999877929688
149,1.0,2836,205,1811815277.489,1811815299.642,Irkutsk-KinoSat_110508,22.152999877929688
150,0.0,0,206,1811815277.489,1811815299.642,Norilsk-KinoSat_110508,22.152999877929688
151,1.0,1749,207,1811815299.642,1811815303.059,Russia-KinoSat_110508,3.4170000553131104
152,0.0,0,208,1811815299.642,1811815303.059,Murmansk2-KinoSat_110508,3.4170000553131104
153,0.0,0,209,1811815299.642,1811815303.059,Murmansk1-KinoSat_110508,3.4170000553131104
154,0.0,0,210,1811815299.642,1811815303.059,Novosib-KinoSat_110508,3.4170000553131104
155,0.0,0,211,1811815299.642,1811815303.059,Norilsk-KinoSat_110508,3.4170000553131104
156,0.5541700851344542,-4585,212,1811815303.059,1811815367.698,Murmansk2-KinoSat_110508,64.63899993896484
157,0.0,0,213,1811815303.059,1811815367.698,Murmansk1-KinoSat_110508,64.63899993896484
158,0.0,0,214,1811815303.059,1811815367.698,Novosib-KinoSat_110508,64.63899993896484
159,0.0,0,215,1811815303.059,1811815367.698,Norilsk-KinoSat_110508,64.63899993896484
160,0.0,0,216,1811815367.698,1811815610.424,Murmansk2-KinoSat_110508,242.7260000705719
161,0.0,0,217,1811815367.698,1811815610.424,Murmansk1-KinoSat_110508,242.7260000705719
162,0.0,0,218,1811815367.698,1811815610.424,Norilsk-KinoSat_110508,242.7260000705719
163,0.0,0,219,1811815610.424,1811815834.074,Murmansk2-KinoSat_110508,223.64999985694885
164,0.0,0,220,1811815610.424,1811815834.074,Murmansk1-KinoSat_110508,223.64999985694885
166,0.0,0,223,1811820411.813,1811820585.024,Novosib-KinoSat_110508,173.21099996566772
167,0.0,0,224,1811820411.813,1811820585.024,Irkutsk-KinoSat_110508,173.21099996566772
168,0.0,0,225,1811820585.024,1811820653.732,Novosib-KinoSat_110508,68.70800018310547
169,0.0,0,226,1811820585.024,1811820653.732,Irkutsk-KinoSat_110508,68.70800018310547
170,0.0,0,227,1811820585.024,1811820653.732,Norilsk-KinoSat_110508,68.70800018310547
171,0.0,0,228,1811820653.732,1811820859.835,Russia-KinoSat_110508,206.1029999256134
172,0.0,0,229,1811820653.732,1811820859.835,Novosib-KinoSat_110508,206.1029999256134
173,0.0,0,230,1811820653.732,1811820859.835,Irkutsk-KinoSat_110508,206.1029999256134
174,0.0,0,231,1811820653.732,1811820859.835,Norilsk-KinoSat_110508,206.1029999256134
175,0.0,0,237,1811820859.835,1811821040.119,Russia-KinoSat_110508,180.28399991989136
176,0.0,0,238,1811820859.835,1811821040.119,Murmansk2-KinoSat_110508,180.28399991989136
177,0.0,0,239,1811820859.835,1811821040.119,Murmansk1-KinoSat_110508,180.28399991989136
178,0.0,0,240,1811820859.835,1811821040.119,Novosib-KinoSat_110508,180.28399991989136
179,0.5583329635511654,12884,241,1811820859.835,1811821040.119,Irkutsk-KinoSat_110508,180.28399991989136
180,0.44166703644883476,-10192,242,1811820859.835,1811821040.119,Norilsk-KinoSat_110508,180.28399991989136
181,1.0,-2692,243,1811821040.119,1811821061.152,Murmansk2-KinoSat_110508,21.032999992370605
182,0.0,0,244,1811821040.119,1811821061.152,Murmansk1-KinoSat_110508,21.032999992370605
183,0.0,0,245,1811821040.119,1811821061.152,Novosib-KinoSat_110508,21.032999992370605
184,0.0,0,246,1811821040.119,1811821061.152,Irkutsk-KinoSat_110508,21.032999992370605
185,0.0,0,247,1811821040.119,1811821061.152,Norilsk-KinoSat_110508,21.032999992370605
186,0.0,0,248,1811821061.152,1811821154.647,Murmansk2-KinoSat_110508,93.49500012397766
187,0.0,0,249,1811821061.152,1811821154.647,Murmansk1-KinoSat_110508,93.49500012397766
188,0.0,0,250,1811821061.152,1811821154.647,Novosib-KinoSat_110508,93.49500012397766
189,0.0,0,251,1811821061.152,1811821154.647,Norilsk-KinoSat_110508,93.49500012397766
190,0.0,0,252,1811821154.647,1811821362.281,Murmansk2-KinoSat_110508,207.63399982452393
191,0.0,0,253,1811821154.647,1811821362.281,Murmansk1-KinoSat_110508,207.63399982452393
192,0.0,0,254,1811821154.647,1811821362.281,Norilsk-KinoSat_110508,207.63399982452393
193,0.0,0,255,1811821362.281,1811821510.952,Murmansk2-KinoSat_110508,148.6710000038147
194,0.0,0,256,1811821362.281,1811821510.952,Murmansk1-KinoSat_110508,148.6710000038147
196,0.0,0,259,1811826248.412,1811826398.219,Novosib-KinoSat_110508,149.80700016021729
197,0.0,0,260,1811826248.412,1811826398.219,Irkutsk-KinoSat_110508,149.80700016021729
198,0.0,0,261,1811826398.219,1811826425.521,Novosib-KinoSat_110508,27.301999807357788
199,0.0,0,262,1811826398.219,1811826425.521,Irkutsk-KinoSat_110508,27.301999807357788
200,0.0,0,263,1811826398.219,1811826425.521,Norilsk-KinoSat_110508,27.301999807357788
201,0.0,0,264,1811826425.521,1811826508.407,Novosib-KinoSat_110508,82.88600015640259
202,0.0,0,265,1811826425.521,1811826508.407,Irkutsk-KinoSat_110508,82.88600015640259
203,0.0,0,266,1811826425.521,1811826508.407,Moscow-KinoSat_110508,82.88600015640259
204,0.0,0,267,1811826425.521,1811826508.407,Norilsk-KinoSat_110508,82.88600015640259
205,0.0,0,273,1811826508.407,1811826534.099,Murmansk2-KinoSat_110508,25.691999912261963
206,0.0,0,274,1811826508.407,1811826534.099,Murmansk1-KinoSat_110508,25.691999912261963
207,0.0,0,275,1811826508.407,1811826534.099,Novosib-KinoSat_110508,25.691999912261963
208,0.0,0,276,1811826508.407,1811826534.099,Irkutsk-KinoSat_110508,25.691999912261963
209,0.0,0,277,1811826508.407,1811826534.099,Moscow-KinoSat_110508,25.691999912261963
210,0.0,0,278,1811826508.407,1811826534.099,Norilsk-KinoSat_110508,25.691999912261963
211,0.0,0,279,1811826534.099,1811826730.637,Russia-KinoSat_110508,196.53800010681152
212,0.0,0,280,1811826534.099,1811826730.637,Murmansk2-KinoSat_110508,196.53800010681152
213,0.0,0,281,1811826534.099,1811826730.637,Murmansk1-KinoSat_110508,196.53800010681152
214,0.0,0,282,1811826534.099,1811826730.637,Novosib-KinoSat_110508,196.53800010681152
215,0.0,0,283,1811826534.099,1811826730.637,Irkutsk-KinoSat_110508,196.53800010681152
216,0.0,0,284,1811826534.099,1811826730.637,Moscow-KinoSat_110508,196.53800010681152
217,0.0,0,285,1811826534.099,1811826730.637,Norilsk-KinoSat_110508,196.53800010681152
218,0.0,0,286,1811826730.637,1811826785.796,Russia-KinoSat_110508,55.15899991989136
219,0.0,0,287,1811826730.637,1811826785.796,Murmansk2-KinoSat_110508,55.15899991989136
220,0.0,0,288,1811826730.637,1811826785.796,Murmansk1-KinoSat_110508,55.15899991989136
221,1.0,7060,289,1811826730.637,1811826785.796,Novosib-KinoSat_110508,55.15899991989136
222,0.0,0,290,1811826730.637,1811826785.796,Moscow-KinoSat_110508,55.15899991989136
223,0.0,0,291,1811826730.637,1811826785.796,Norilsk-KinoSat_110508,55.15899991989136
224,0.4561082897525235,-7060,292,1811826785.796,1811826906.73,Murmansk2-KinoSat_110508,120.93400001525879
225,0.0,0,293,1811826785.796,1811826906.73,Murmansk1-KinoSat_110508,120.93400001525879
226,0.0,0,294,1811826785.796,1811826906.73,Novosib-KinoSat_110508,120.93400001525879
227,0.0,0,295,1811826785.796,1811826906.73,Moscow-KinoSat_110508,120.93400001525879
228,0.0,0,296,1811826785.796,1811826906.73,Norilsk-KinoSat_110508,120.93400001525879
229,0.0,0,297,1811826906.73,1811826984.402,Murmansk2-KinoSat_110508,77.67199993133545
230,0.0,0,298,1811826906.73,1811826984.402,Murmansk1-KinoSat_110508,77.67199993133545
231,0.0,0,299,1811826906.73,1811826984.402,Moscow-KinoSat_110508,77.67199993133545
232,0.0,0,300,1811826906.73,1811826984.402,Norilsk-KinoSat_110508,77.67199993133545
233,0.0,0,301,1811826984.402,1811827122.107,Murmansk2-KinoSat_110508,137.70500016212463
234,0.0,0,302,1811826984.402,1811827122.107,Murmansk1-KinoSat_110508,137.70500016212463
235,0.0,0,303,1811826984.402,1811827122.107,Norilsk-KinoSat_110508,137.70500016212463
236,0.0,0,304,1811827122.107,1811827231.159,Murmansk2-KinoSat_110508,109.05199980735779
237,0.0,0,305,1811827122.107,1811827231.159,Murmansk1-KinoSat_110508,109.05199980735779
239,0.0,0,308,1811832144.061,1811832204.078,Novosib-KinoSat_110508,60.01699995994568
240,0.0,0,309,1811832144.061,1811832204.078,Moscow-KinoSat_110508,60.01699995994568
241,0.0,0,313,1811832204.078,1811832275.109,Murmansk2-KinoSat_110508,71.03099989891052
242,0.0,0,314,1811832204.078,1811832275.109,Murmansk1-KinoSat_110508,71.03099989891052
243,0.0,0,315,1811832204.078,1811832275.109,Novosib-KinoSat_110508,71.03099989891052
244,0.0,0,316,1811832204.078,1811832275.109,Moscow-KinoSat_110508,71.03099989891052
245,0.3333333333333334,9905,317,1811832275.109,1811832333.145,Russia-KinoSat_110508,58.03600001335144
246,0.6666666666666666,-4953,318,1811832275.109,1811832333.145,Murmansk2-KinoSat_110508,58.03600001335144
247,0.33333333333333337,-2476,319,1811832275.109,1811832333.145,Murmansk1-KinoSat_110508,58.03600001335144
248,0.3333333333333338,-2476,320,1811832275.109,1811832333.145,Novosib-KinoSat_110508,58.03600001335144
249,0.0,0,321,1811832275.109,1811832333.145,Moscow-KinoSat_110508,58.03600001335144
250,0.0,0,322,1811832333.145,1811832538.475,Russia-KinoSat_110508,205.32999992370605
251,0.0,0,323,1811832333.145,1811832538.475,Murmansk2-KinoSat_110508,205.32999992370605
252,0.0,0,324,1811832333.145,1811832538.475,Murmansk1-KinoSat_110508,205.32999992370605
253,0.0,0,325,1811832333.145,1811832538.475,Novosib-KinoSat_110508,205.32999992370605
254,0.5152778458339695,13543,326,1811832333.145,1811832538.475,Moscow-KinoSat_110508,205.32999992370605
255,0.48472215416603054,-12740,327,1811832333.145,1811832538.475,Norilsk-KinoSat_110508,205.32999992370605
256,1.0,-803,328,1811832538.475,1811832544.749,Murmansk2-KinoSat_110508,6.27400016784668
257,0.0,0,329,1811832538.475,1811832544.749,Murmansk1-KinoSat_110508,6.27400016784668
258,0.0,0,330,1811832538.475,1811832544.749,Novosib-KinoSat_110508,6.27400016784668
259,0.0,0,331,1811832538.475,1811832544.749,Moscow-KinoSat_110508,6.27400016784668
260,0.0,0,332,1811832538.475,1811832544.749,Norilsk-KinoSat_110508,6.27400016784668
261,0.0,0,333,1811832544.749,1811832569.644,Russia-KinoSat_110508,24.894999980926514
262,0.0,0,334,1811832544.749,1811832569.644,Murmansk2-KinoSat_110508,24.894999980926514
263,0.0,0,335,1811832544.749,1811832569.644,Murmansk1-KinoSat_110508,24.894999980926514
264,0.0,0,336,1811832544.749,1811832569.644,Novosib-KinoSat_110508,24.894999980926514
265,1.0,3187,337,1811832544.749,1811832569.644,Moscow-KinoSat_110508,24.894999980926514
266,0.0,0,338,1811832544.749,1811832569.644,Norilsk-KinoSat_110508,24.894999980926514
267,0.5,8054,339,1811832569.644,1811832601.108,Russia-KinoSat_110508,31.46399998664856
268,0.5,-2013,340,1811832569.644,1811832601.108,Murmansk2-KinoSat_110508,31.46399998664856
269,0.5,-2014,341,1811832569.644,1811832601.108,Murmansk1-KinoSat_110508,31.46399998664856
270,0.49999999999999994,-2014,342,1811832569.644,1811832601.108,Moscow-KinoSat_110508,31.46399998664856
271,0.5,-2013,343,1811832569.644,1811832601.108,Norilsk-KinoSat_110508,31.46399998664856
272,0.1493759750613194,-3187,344,1811832601.108,1811832767.768,Murmansk2-KinoSat_110508,166.6599998474121
273,0.0,0,345,1811832601.108,1811832767.768,Murmansk1-KinoSat_110508,166.6599998474121
274,0.0,0,346,1811832601.108,1811832767.768,Moscow-KinoSat_110508,166.6599998474121
275,0.0,0,347,1811832601.108,1811832767.768,Norilsk-KinoSat_110508,166.6599998474121
276,0.0,0,348,1811832767.768,1811832873.634,Murmansk2-KinoSat_110508,105.86600017547607
277,0.0,0,349,1811832767.768,1811832873.634,Murmansk1-KinoSat_110508,105.86600017547607
278,0.0,0,350,1811832767.768,1811832873.634,Norilsk-KinoSat_110508,105.86600017547607
279,0.0,0,351,1811832873.634,1811832978.55,Murmansk2-KinoSat_110508,104.91599988937378
280,0.0,0,352,1811832873.634,1811832978.55,Murmansk1-KinoSat_110508,104.91599988937378
282,0.0,0,357,1811837986.859,1811838486.859,Murmansk2-KinoSat_110508,500.0
283,0.0,0,357,1811838486.859,1811838515.465,Murmansk2-KinoSat_110508,28.60599994659424
284,0.0,0,358,1811837986.859,1811838486.859,Murmansk1-KinoSat_110508,500.0
285,0.0,0,358,1811838486.859,1811838515.465,Murmansk1-KinoSat_110508,28.60599994659424
286,0.0,0,359,1811837986.859,1811838486.859,Moscow-KinoSat_110508,500.0
287,0.0,0,359,1811838486.859,1811838515.465,Moscow-KinoSat_110508,28.60599994659424
288,0.0,0,360,1811838515.465,1811838736.286,Murmansk2-KinoSat_110508,220.82100009918213
289,0.0,0,361,1811838515.465,1811838736.286,Murmansk1-KinoSat_110508,220.82100009918213
292,0.0,0,367,1811843889.515,1811844153.003,Murmansk2-KinoSat_110508,263.48799991607666
293,0.0,0,368,1811843889.515,1811844153.003,Murmansk1-KinoSat_110508,263.48799991607666
294,0.0,0,369,1811843889.515,1811844153.003,Moscow-KinoSat_110508,263.48799991607666
295,0.0,0,370,1811844153.003,1811844487.843,Murmansk2-KinoSat_110508,334.8399999141693
296,0.0,0,371,1811844153.003,1811844487.843,Murmansk1-KinoSat_110508,334.8399999141693
299,0.0,0,375,1811850006.111,1811850152.715,Murmansk2-KinoSat_110508,146.60399985313416
300,0.0,0,376,1811850006.111,1811850152.715,Murmansk1-KinoSat_110508,146.60399985313416
